language,x1,x2,x3,x4,x5,x6
amar1274,s,-,-,i,7,-
deni1241,s,-,-,a,-,-
deni1241,S,-,-,a,-,-
deni1241,t,e,r,o,-,-
culi1244,S,-,-,a,-,-
bana1307,s,-,-,a,-,-
jara1276,s,-,-,a,-,-
paum1247,d,-,-,a,r,o
