language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
deni1241,-,-,t,i,r,-,-,-,-,-,-,i,-,-
deni1241,w,i,t,-,s,-,-,-,-,-,h,i,-,-
culi1244,w,i,-,-,s,-,-,-,-,-,h,i,-,-
culi1244,-,-,t,-,-,-,-,-,-,-,-,i,-,-
culi1244,w,i,t,-,s,-,-,-,-,-,h,i,-,-
bana1307,t,i,-,-,-,-,-,-,-,-,-,i,-,-
bana1307,w,i,-,-,s,-,-,-,-,-,-,i,-,-
jara1276,t,i,-,-,-,-,-,-,-,-,-,i,-,-
jara1276,w,i,-,-,s,-,-,-,-,-,-,i,-,-
jama1261,t,i,-,-,-,-,-,-,-,-,-,i,-,-
jama1261,w,i,-,-,s,-,-,-,-,-,-,i,-,-
paum1247,-,-,-,-,s,-,-,-,-,-,-,i,-,-
suru1263,w,i,-,-,s,i,k,i,y,a,r,i,-,-
suru1263,w,i,-,-,s,-,-,-,-,-,-,i,-,-
suru1263,-,-,-,-,t,-,-,-,-,-,-,i,y,a
