language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
deni1241,t,-,-,a,n,i,k,h,o,-,-
culi1244,t,-,-,a,n,i,k,h,o,-,-
bana1307,t,-,-,a,n,a,k,-,o,-,-
jara1276,t,-,-,a,n,a,k,-,o,-,-
jama1261,t,-,-,a,n,a,k,-,o,r,i
suru1263,k,u,w,a,-,-,h,-,a,-,-
