language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
deni1241,m,a,-,-,h,-,-,o,-,-,-,-
deni1241,v,a,-,-,d,-,-,-,-,-,-,-
deni1241,h,i,t,s,h,-,-,i,-,-,-,-
culi1244,m,a,-,-,h,-,-,o,-,-,-,-
culi1244,h,i,t,s,h,-,-,i,-,-,-,-
bana1307,m,a,-,-,h,-,-,i,-,-,-,-
bana1307,-,-,-,-,h,i,s,i,-,-,-,-
jara1276,m,a,-,-,h,-,-,i,-,-,-,-
jara1276,-,-,-,-,h,i,s,i,-,-,-,-
jama1261,m,a,-,-,h,-,-,i,-,-,-,-
jama1261,-,-,-,-,h,i,s,i,-,-,-,-
paum1247,m,a,-,-,h,o,r,a,-,-,-,-
suru1263,m,a,-,-,h,-,-,i,-,-,-,-
suru1263,-,-,-,-,h,-,-,i,s,i,n,a
