language,x1,x2,x3,x4,x5,x6
deni1241,t,s,h,o,m,i
culi1244,t,s,h,o,m,i
bana1307,-,s,-,o,m,i
jara1276,-,s,-,o,m,i
jama1261,-,s,-,o,m,i
suru1263,-,s,-,u,m,i
suru1263,-,s,-,o,m,i
