language,x1,x2,x3,x4,x5,x6
deni1241,i,-,b,a,-,-
culi1244,i,-,b,a,-,-
culi1244,a,t,h,a,-,-
bana1307,i,-,b,a,-,-
jara1276,i,-,b,a,-,-
jama1261,i,-,b,a,-,-
paum1247,i,-,b,a,b,i
