language,x1,x2,x3,x4,x5,x6,x7,x8
deni1241,h,i,n,o,d,i,n,i
culi1244,h,i,n,o,d,-,-,i
jara1276,-,-,n,o,t,-,-,i
jama1261,-,-,n,o,d,-,-,i
paum1247,h,a,n,o,d,-,-,i
suru1263,-,i,n,i,d,-,-,i
