language,x1,x2,x3,x4
deni1241,k,o,k,o
culi1244,k,o,k,o
bana1307,k,o,k,o
jara1276,k,o,k,o
jama1261,k,o,k,o
paum1247,k,o,k,o
suru1263,k,o,k,o
