language,x1,x2,x3,x4,x5,x6,x7,x8,x9
deni1241,p,-,e,-,-,m,i,-,-
culi1244,p,-,E,-,-,m,i,-,-
bana1307,p,-,i,-,-,m,i,h,a
jara1276,p,-,i,-,-,m,i,h,a
jama1261,p,-,i,-,-,m,i,h,a
paum1247,b,a,i,7,a,m,i,-,-
