language,x1,x2,x3,x4,x5,x6,x7,x8
deni1241,-,a,S,i,v,a,n,i
jara1276,-,-,-,-,h,o,t,e
paum1247,m,a,g,i,m,a,g,i
paum1247,m,a,r,-,-,o,-,-
