language,x1,x2,x3,x4,x5,x6,x7,x8,x9
kata1270,k,a,r,-,e,h,u,h,a
amar1274,w,-,-,-,i,-,-,d,n
culi1244,-,-,t,s,i,-,-,b,a
bana1307,y,a,t,-,i,-,-,-,-
jara1276,y,a,t,-,i,-,-,-,-
jama1261,y,a,t,-,i,-,-,-,-
paum1247,y,a,d,-,i,-,-,-,-
suru1263,z,a,s,-,i,-,-,-,-
