language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
amar1274,m,b,a,7,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-
amar1274,m,b,a,7,-,-,-,-,-,-,k,-,u,-,-,-,-,-,-
deni1241,-,s,a,7,a,i,k,a,n,a,k,-,o,7,d,-,i,n,i
deni1241,-,s,a,7,a,i,k,a,n,a,k,-,o,7,d,-,i,n,i
deni1241,-,-,-,-,-,-,-,-,n,u,k,h,u,S,-,-,i,n,i
culi1244,-,-,-,-,-,-,-,-,n,o,k,-,o,t,s,h,i,-,-
jara1276,-,y,e,h,e,-,-,a,t,a,-,-,-,-,r,-,-,-,i
jara1276,-,y,e,h,e,-,-,a,t,a,-,-,-,-,r,-,-,-,i
paum1247,7,d,a,m,a,i,k,a,n,a,k,-,o,7,d,-,i,n,i
paum1247,7,d,a,m,a,i,k,a,n,a,k,-,o,7,d,-,i,n,i
