language,x1,x2,x3,x4,x5,x6,x7
kana1291,u,p,-,-,a,k,-
katu1276,u,p,-,-,a,k,-
deni1241,-,-,-,-,e,n,e
culi1244,-,-,-,-,E,n,E
jara1276,-,w,-,-,i,t,i
paum1247,-,b,i,r,i,d,i
