language,x1,x2,x3,x4,x5,x6
deni1241,t,s,h,o,k,i
culi1244,t,s,h,o,k,E
bana1307,-,s,-,o,k,i
jara1276,-,s,-,o,k,i
jama1261,-,s,-,o,k,i
