language,x1,x2,x3,x4,x5
deni1241,a,h,i,-,-
culi1244,a,h,i,-,-
bana1307,a,h,i,-,-
jara1276,a,h,i,-,-
jama1261,a,h,i,-,-
paum1247,-,h,i,d,a
suru1263,-,h,y,-,a
suru1263,-,h,i,-,a
