language,x1,x2,x3,x4,x5,x6
deni1241,b,i,d,a,r,o
culi1244,b,i,d,a,-,-
bana1307,b,i,d,a,-,-
jara1276,b,i,t,a,-,-
jama1261,b,i,d,a,r,o
