language,x1,x2,x3
cara1272,r,i,a
tuca1252,d,i,a
bara1380,r,i,a
desa1247,d,i,a
tuyu1244,d,i,a
guan1269,d,i,a
tani1257,r,i,a
kore1283,y,i,a
sion1247,s,i,a
seco1241,s,i,a
orej1242,y,i,a
cube1242,h,i,a
