language,x1,x2,x3,x4
kore1283,h,a,m,u
sion1247,h,a,m,u
tuca1253,p,a,m,u
seco1241,h,a,m,o
cube1242,p,a,m,u
cara1272,p,a,m,o
tuca1252,p,a,m,o
bara1380,h,a,m,o
desa1247,p,a,m,o
guan1269,p,a,m,o
tani1257,p,a,m,u
cure1236,h,a,m,u
pira1254,p,a,m,o
