language,x1,x2,x3,x4,x5,x6
kore1283,t,h,o,t,h,o
sion1247,-,s,o,t,-,o
tuca1253,-,s,o,t,-,-
seco1241,-,s,o,t,-,o
orej1242,-,t,o,t,-,o
cube1242,-,h,o,d,-,o
cara1272,-,h,o,t,-,3
tuca1252,-,s,3,t,-,3
bara1380,t,S,o,t,-,3
desa1247,-,s,o,d,-,o
tuyu1244,-,s,o,t,-,3
guan1269,-,s,i,t,-,u
tani1257,-,h,o,t,-,o
