language,x1,x2,x3,x4
tuca1253,3,t,i,a
tuca1252,i,t,i,a
bara1380,i,d,i,a
desa1247,3,d,e,-
tuyu1244,i,t,i,a
guan1269,-,t,i,a
cure1236,i,t,i,a
