language,x1,x2,x3,x4
tuca1253,p,u,t,u
cara1272,b,u,t,u
tuca1252,b,u,t,u
bara1380,b,u,t,u
desa1247,b,u,d,u
guan1269,b,u,t,u
tani1257,b,u,t,u
cure1236,p,o,r,u
