language,x1,x2,x3,x4,x5
kore1283,m,3,t,h,e
sion1247,m,3,t,-,e
tuca1253,m,3,t,-,e
seco1241,m,u,t,-,e
orej1242,m,3,t,-,e
cube1242,m,3,t,-,e
cara1272,m,3,t,-,e
tuca1252,m,3,t,-,e
bara1380,m,3,t,-,e
desa1247,m,3,n,-,e
tuyu1244,m,3,t,-,e
guan1269,m,3,t,-,e
tani1257,m,i,r,-,i
cure1236,m,3,n,-,e
