language,x1,x2,x3,x4
kore1283,k,o,h,e
sion1247,k,o,h,e
tuca1253,k,o,p,e
seco1241,k,o,h,e
orej1242,g,o,h,e
cube1242,k,o,b,e
cara1272,-,o,p,e
tuca1252,k,o,p,e
bara1380,g,o,h,e
desa1247,g,o,b,e
tuyu1244,k,o,p,e
guan1269,k,o,p,e
tani1257,k,o,p,e
cure1236,g,o,h,e
