language,x1,x2,x3,x4
cara1272,5,a,m,o
tuca1252,5,a,m,u
bara1380,5,a,m,o
desa1247,5,a,m,o
tuyu1244,5,a,m,u
guan1269,5,a,m,u
tani1257,5,a,m,u
kore1283,5,a,h,o
sion1247,5,a,h,o
orej1242,5,a,h,o
cube1242,5,a,m,u
