language,x1,x2,x3,x4
kore1283,h,o,h,o
tuca1253,p,o,p,a
seco1241,h,o,h,o
cube1242,p,o,p,o
tuca1252,m,o,m,o
bara1380,m,o,m,o
desa1247,m,o,m,a
guan1269,w,a,m,u
