language,x1,x2,x3,x4
sion1247,h,u,h,u
tuca1253,p,u,p,i
orej1242,h,u,h,u
tuca1252,b,i,p,i
bara1380,m,i,h,i
desa1247,b,i,h,i
tuyu1244,b,i,p,i
guan1269,w,i,p,i
tani1257,p,i,p,i
