language,x1,x2,x3,x4
cara1272,-,a,m,o
tuca1252,-,o,m,e
bara1380,N,a,m,o
desa1247,N,a,m,i
tuyu1244,k,a,m,o
guan1269,k,a,m,o
tani1257,-,a,m,u
kore1283,k,a,h,o
sion1247,k,a,h,o
seco1241,k,a,h,o
orej1242,N,a,h,o
cube1242,k,a,m,u
