language,x1,x2,x3,x4,x5
tuca1252,d,3,t,-,e
bara1380,r,u,t,-,e
guan1269,d,3,t,-,e
kore1283,r,u,t,h,e
sion1247,t,3,t,-,e
orej1242,y,3,-,-,i
