language,x1,x2,x3,x4
cara1272,m,3,n,o
tuca1252,m,3,n,o
bara1380,m,3,n,o
desa1247,m,u,n,u
tuyu1244,m,3,n,o
guan1269,m,3,t,o
tani1257,m,i,r,o
kore1283,m,3,t,o
sion1247,m,u,t,o
seco1241,m,3,t,o
orej1242,m,3,t,o
