language,x1,x2,x3,x4
kore1283,m,a,7,a
sion1247,m,a,7,a
tuca1253,m,a,7,a
seco1241,m,a,7,a
orej1242,m,a,-,-
cube1242,m,a,-,-
cara1272,m,a,7,a
tuca1252,m,a,-,-
bara1380,m,a,-,a
desa1247,m,a,7,a
tuyu1244,m,a,-,a
guan1269,m,a,7,a
tani1257,m,a,7,a
cure1236,m,a,-,a
