language,x1,x2,x3,x4
kore1283,k,o,r,o
sion1247,k,o,d,o
tuca1253,k,o,7,o
seco1241,h,o,d,o
cube1242,k,o,w,3
tuca1252,-,o,7,o
bara1380,g,o,d,o
desa1247,g,-,-,o
tuyu1244,k,o,-,o
guan1269,k,o,7,o
tani1257,-,o,7,o
cure1236,t,e,k,o
