language,x1,x2,x3
kore1283,p,i,a
sion1247,p,i,a
tuca1253,p,i,a
seco1241,p,i,a
orej1242,b,i,a
cube1242,b,i,a
cara1272,b,i,a
tuca1252,b,i,a
bara1380,b,i,a
desa1247,b,i,a
tuyu1244,b,i,a
guan1269,b,i,a
tani1257,b,i,a
cure1236,b,i,a
pira1254,b,i,a
