language,x1,x2,x3,x4
kore1283,h,u,h,e
tuca1253,p,o,p,e
seco1241,h,o,7,a
orej1242,h,o,-,a
cube1242,p,o,p,e
tuca1252,b,o,p,e
bara1380,b,o,h,e
desa1247,b,o,h,e
tuyu1244,p,a,-,a
guan1269,p,o,7,a
