language,x1,x2,x3,x4,x5
cara1272,-,h,e,-,e
tuca1252,-,s,u,-,a
bara1380,t,s,a,-,a
guan1269,-,s,a,-,a
kore1283,-,s,i,-,a
sion1247,t,S,i,-,a
seco1241,-,s,i,-,a
orej1242,t,S,i,-,a
cube1242,-,h,e,w,a
