language,x1,x2,x3,x4
cara1272,n,i,m,a
tuca1252,n,i,m,a
desa1247,n,i,m,a
tuyu1244,n,i,m,a
guan1269,5,i,m,a
kore1283,y,i,m,a
seco1241,s,i,m,a
cube1242,h,i,m,a
