language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
kore1283,-,y,i,-,7,o,b,o,-,-
sion1247,-,y,i,-,7,o,b,o,-,-
tuca1253,t,s,3,-,s,e,-,o,-,-
tuca1253,-,y,3,-,7,-,-,o,-,-
seco1241,-,y,3,-,7,-,-,o,-,-
orej1242,-,y,-,-,-,-,-,o,-,-
cube1242,-,h,i,-,h,-,-,e,-,-
cara1272,-,r,i,-,s,-,-,e,-,-
tuca1252,-,-,3,-,s,-,-,e,-,-
bara1380,-,r,i,t,S,-,-,e,-,-
desa1247,-,d,i,-,s,-,-,i,-,-
tuyu1244,-,-,3,-,s,-,-,e,-,-
guan1269,-,d,3,-,s,-,-,e,-,-
tani1257,-,r,i,-,h,-,-,o,-,-
cure1236,-,r,i,-,s,-,-,e,p,u
jupu1235,-,d,i,t,s,-,-,i,-,-
