language,x1,x2,x3,x4
tuca1252,k,o,t,e
bara1380,k,o,d,e
desa1247,k,o,d,e
guan1269,k,o,t,a
seco1241,-,u,t,e
orej1242,-,3,t,e
cube1242,k,o,d,e
