language,x1,x2,x3,x4
tuca1253,p,a,y,a
cara1272,p,a,s,a
tuca1252,p,a,s,a
bara1380,h,a,y,a
desa1247,p,a,y,a
tuyu1244,p,a,s,a
guan1269,p,a,s,a
