language,x1,x2,x3,x4
kore1283,r,3,h,o
sion1247,n,3,h,o
tuca1253,t,3,p,o
seco1241,d,3,h,o
orej1242,n,3,h,o
cara1272,n,3,m,o
tuca1252,n,3,m,o
tuyu1244,n,3,m,o
guan1269,n,a,m,o
tani1257,r,u,m,u
