language,x1,x2,x3,x4
kore1283,p,o,-,-
sion1247,p,o,-,-
tuca1253,p,o,-,-
seco1241,p,o,-,-
orej1242,b,o,-,-
cube1242,b,o,-,-
cara1272,b,o,t,i
tuca1252,b,u,t,i
bara1380,b,o,t,i
desa1247,b,o,d,e
tuyu1244,b,u,t,i
guan1269,b,o,t,a
tani1257,b,o,-,i
cure1236,p,o,-,-
