language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,-,s,-,-,-,u,v,e
yuet1238,-,s,-,-,-,u,v,e
guan1279,-,s,-,-,-,i,-,-
chen1267,-,s,-,-,-,u,-,-
chan1326,-,S,-,-,-,i,-,-
jina1245,-,S,-,-,-,u,-,-
taiy1243,-,s,-,-,-,u,-,-
beij1234,-,S,-,-,-,u,-,-
haer1234,-,S,-,-,-,u,-,-
rong1271,-,S,-,-,-,i,-,-
nanj1234,-,s,-,-,-,u,-,-
nanc1254,-,s,-,-,-,u,-,-
xian1253,-,f,-,-,-,u,-,-
guil1241,-,S,-,-,-,i,-,-
loud1234,-,Z,-,-,-,i,-,-
jixi1238,-,S,-,-,-,i,-,-
fuzh1239,t,s,h,y,e,u,-,-
xiam1236,t,s,h,y,-,u,-,-
