language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
yuet1238,-,-,-,t,-,-,u,-,-,-,-
guan1279,-,-,-,t,h,o,u,-,-,-,-
chen1267,-,-,-,t,-,-,u,p,h,i,-
chen1267,-,-,-,t,-,-,u,p,h,i,-
taiy1243,-,-,-,t,-,-,u,t,s,3,7
taiy1243,-,-,-,t,-,-,u,t,s,3,7
guil1241,-,-,-,t,-,-,u,t,s,e,-
guil1241,-,-,-,t,-,-,u,t,s,e,-
suzh1234,-,-,-,d,-,3,u,b,-,i,-
suzh1234,-,-,-,d,-,3,u,b,-,i,-
ouji1238,-,-,-,d,-,e,-,-,-,i,-
fuzh1239,p,u,7,l,-,-,o,-,-,-,-
fuzh1239,p,u,7,l,-,-,o,-,-,-,-
xiam1236,p,a,k,t,-,-,o,-,-,-,-
xiam1236,p,a,k,t,-,-,o,-,-,-,-
