language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yuet1238,-,-,k,-,u,-,n,n,-,e,-,-
yuet1238,-,-,k,-,u,-,n,n,-,e,-,-
guan1279,-,-,k,-,w,a,n,-,-,-,-,-
chen1267,-,-,k,w,3,-,m,k,w,3,-,-
chen1267,-,-,k,w,3,-,m,k,w,3,-,-
taiy1243,-,-,k,-,u,-,N,t,s,3,-,7
taiy1243,-,-,k,-,u,-,N,t,s,3,-,7
taiy1243,-,-,k,-,u,-,N,-,-,-,-,-
beij1234,-,-,k,w,3,-,n,-,-,-,-,-
rong1271,-,-,k,w,3,-,-,-,-,-,-,-
nanc1254,-,-,k,-,u,-,n,-,-,-,-,-
xian1253,-,-,k,w,3,-,n,-,-,-,-,-
guil1241,-,-,k,w,o,-,N,t,s,e,-,-
guil1241,-,-,k,w,o,-,N,t,s,e,-,-
loud1234,-,-,k,-,u,-,n,-,-,-,-,-
suzh1234,-,-,b,-,o,-,-,-,-,-,-,-
ouji1238,-,-,b,w,o,-,N,-,-,-,-,-
ouji1238,-,-,b,w,o,-,N,-,-,-,-,-
fuzh1239,-,-,k,-,u,-,N,k,-,o,u,N
fuzh1239,-,-,k,-,u,-,N,k,-,o,u,N
xiam1236,t,s,h,-,e,-,y,-,-,a,-,-
xiam1236,t,s,h,-,e,-,y,-,-,a,-,-
