language,x1,x2,x3
yuet1238,h,e,t
guan1279,h,a,k
chen1267,x,e,-
chan1326,x,3,-
jina1245,x,e,i
taiy1243,x,3,7
beij1234,x,e,i
haer1234,x,e,i
rong1271,x,E,-
nanj1234,x,e,7
nanc1254,h,E,t
xian1253,x,e,i
guil1241,x,e,i
loud1234,x,e,-
jixi1238,x,o,7
suzh1234,h,3,7
ouji1238,h,e,-
fuzh1239,-,u,-
xiam1236,-,o,-
