language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
yuet1238,t,s,-,-,o,-,-,-,p,y,e,-,n,n,e
yuet1238,t,s,-,-,o,-,-,-,p,y,e,-,n,n,e
yuet1238,t,s,-,-,o,-,-,-,p,y,e,-,n,n,e
guan1279,t,s,-,-,o,-,-,-,p,-,i,-,n,-,-
guan1279,t,s,-,-,o,-,-,-,p,-,i,-,n,-,-
chen1267,t,s,-,-,o,s,3,u,p,y,E,-,n,-,-
chen1267,t,s,-,-,o,s,3,u,p,y,E,-,n,-,-
chen1267,t,s,-,-,o,s,3,u,p,y,E,-,n,-,-
chen1267,t,s,-,-,o,-,-,-,-,s,3,-,u,-,-
chen1267,t,s,-,-,o,-,-,-,-,s,3,-,u,-,-
chan1326,t,s,-,-,o,-,-,-,p,y,e,-,-,-,-
chan1326,t,s,-,-,o,-,-,-,p,y,e,-,-,-,-
jina1245,t,s,w,-,o,-,-,-,p,y,E,-,-,-,-
jina1245,t,s,w,-,o,-,-,-,p,y,E,-,-,-,-
taiy1243,t,s,w,-,o,-,-,-,m,y,e,-,-,-,-
taiy1243,t,s,w,-,o,-,-,-,m,y,e,-,-,-,-
beij1234,t,s,w,-,o,-,-,-,p,y,E,-,n,-,-
beij1234,t,s,w,-,o,-,-,-,p,y,E,-,n,-,-
haer1234,t,s,w,-,o,-,-,-,p,y,a,-,l,-,a
haer1234,t,s,w,-,o,-,-,-,p,y,a,-,l,-,a
haer1234,t,s,w,-,o,-,-,-,p,y,a,-,l,-,a
haer1234,t,s,w,-,o,-,-,-,p,y,a,-,n,-,-
haer1234,t,s,w,-,o,-,-,-,p,y,a,-,n,-,-
rong1271,t,s,w,-,o,-,-,-,p,y,3,-,-,-,-
rong1271,t,s,w,-,o,-,-,-,p,y,3,-,-,-,-
nanj1234,t,s,-,-,o,-,-,-,p,y,e,-,n,-,-
nanj1234,t,s,-,-,o,-,-,-,p,y,e,-,n,-,-
nanc1254,t,s,-,-,o,-,-,-,p,y,E,-,n,-,-
nanc1254,t,s,-,-,o,-,-,-,p,y,E,-,n,-,-
xian1253,t,s,w,-,o,-,-,-,p,y,E,-,-,-,-
xian1253,t,s,w,-,o,-,-,-,p,y,E,-,-,-,-
guil1241,t,s,-,-,u,-,-,-,p,y,a,-,-,-,-
guil1241,t,s,-,-,u,-,-,-,p,y,a,-,-,-,-
loud1234,t,s,-,-,o,S,i,o,p,y,E,-,-,-,-
loud1234,t,s,-,-,o,S,i,o,p,y,E,-,-,-,-
loud1234,t,s,-,-,o,S,i,o,p,y,E,-,-,-,-
jixi1238,t,s,-,-,3,-,-,-,p,-,e,-,-,-,-
jixi1238,t,s,-,-,3,-,-,-,p,-,e,-,-,-,-
suzh1234,t,s,-,-,i,-,-,-,m,y,i,-,-,-,-
suzh1234,t,s,-,-,i,-,-,-,m,y,i,-,-,-,-
suzh1234,t,s,-,-,3,-,-,u,m,y,i,-,-,-,-
suzh1234,t,s,-,-,3,-,-,u,m,y,i,-,-,-,-
ouji1238,t,s,-,-,o,-,-,u,p,-,i,-,-,-,-
ouji1238,t,s,-,-,o,-,-,u,p,-,i,-,-,-,-
fuzh1239,s,-,y,e,u,-,-,-,b,-,E,i,N,-,-
fuzh1239,s,-,y,e,u,-,-,-,b,-,E,i,N,-,-
xiam1236,t,-,-,-,o,-,-,-,p,-,i,-,N,-,-
xiam1236,t,-,-,-,o,-,-,-,p,-,i,-,N,-,-
