language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
yuet1238,-,-,-,-,l,-,a,u,-,k,-,-,-,-,u,N,-,-,-
yuet1238,-,-,-,-,l,-,a,u,-,k,-,-,-,-,u,N,-,-,-
guan1279,s,i,-,-,n,-,-,-,-,s,-,-,-,-,a,N,-,-,-
guan1279,s,i,-,-,n,-,-,-,-,s,-,-,-,-,a,N,-,-,-
guan1279,-,-,-,-,l,-,o,u,-,k,-,-,-,-,o,N,-,-,-
guan1279,-,-,-,-,l,-,o,u,-,k,-,-,-,-,o,N,-,-,-
chen1267,-,-,-,-,n,-,a,n,-,5,-,-,-,-,i,-,-,-,-
chen1267,-,-,-,-,n,-,a,n,-,5,-,-,-,-,i,-,-,-,-
chan1326,-,-,-,-,t,s,a,n,-,f,-,-,-,-,u,-,-,-,-
chan1326,-,-,-,-,t,s,a,n,-,f,-,-,-,-,u,-,-,-,-
jina1245,-,-,-,-,t,S,o,N,-,f,-,-,-,-,u,-,-,-,-
jina1245,-,-,-,-,t,S,o,N,-,f,-,-,-,-,u,-,-,-,-
taiy1243,-,-,-,-,-,l,a,u,-,x,-,-,-,-,E,-,-,-,-
taiy1243,-,-,-,-,-,l,a,u,-,x,-,-,-,-,E,-,-,-,-
taiy1243,x,E,-,-,t,s,3,-,-,7,-,-,-,-,-,-,-,-,-
taiy1243,x,E,-,-,t,s,3,-,-,7,-,-,-,-,-,-,-,-,-
taiy1243,-,-,-,-,t,s,o,-,-,f,-,-,-,-,u,-,-,-,-
taiy1243,-,-,-,-,t,s,o,-,-,f,-,-,-,-,u,-,-,-,-
beij1234,-,-,-,-,l,-,o,u,-,k,-,-,-,-,u,N,-,-,-
beij1234,-,-,-,-,l,-,o,u,-,k,-,-,-,-,u,N,-,-,-
beij1234,-,-,-,-,-,-,a,i,-,Z,-,-,-,-,3,n,-,-,-
beij1234,-,-,-,-,-,-,a,i,-,Z,-,-,-,-,3,n,-,-,-
