language,x1,x2,x3,x4
yuet1238,-,v,o,N
guan1279,-,w,o,N
chen1267,x,w,a,N
chan1326,-,w,a,n
jina1245,x,w,o,N
taiy1243,x,w,o,-
beij1234,x,w,o,N
haer1234,x,w,a,N
rong1271,x,w,a,N
nanj1234,x,w,o,-
nanc1254,-,w,o,N
xian1253,x,w,o,N
guil1241,-,w,o,N
loud1234,x,-,o,N
jixi1238,-,-,o,-
suzh1234,h,w,o,-
ouji1238,h,w,o,-
fuzh1239,-,w,o,N
xiam1236,-,-,-,N
