language,x1,x2,x3,x4
yuet1238,S,y,a,t
guan1279,h,-,i,t
chen1267,S,y,e,-
chan1326,S,y,e,-
jina1245,S,y,3,-
taiy1243,S,y,3,7
beij1234,S,y,E,-
haer1234,S,y,E,-
rong1271,s,y,E,-
nanj1234,S,y,e,7
nanc1254,S,y,e,t
xian1253,S,y,E,-
guil1241,S,y,e,-
loud1234,s,w,e,-
jixi1238,S,y,a,7
suzh1234,S,y,3,7
ouji1238,S,-,i,-
fuzh1239,h,a,i,7
xiam1236,h,w,i,7
