language,x1,x2,x3,x4,x5,x6,x7
yuet1238,-,-,p,-,a,-,N
guan1279,-,-,l,-,a,-,i
chen1267,-,-,l,-,a,-,-
chan1326,t,s,h,-,3,-,-
chan1326,-,-,l,-,a,-,-
jina1245,-,-,l,-,a,-,-
taiy1243,-,-,l,-,a,-,-
beij1234,-,-,l,-,a,-,-
haer1234,-,-,l,-,a,-,-
rong1271,-,-,l,-,a,-,-
nanj1234,-,-,l,-,o,-,-
nanc1254,-,-,l,-,a,-,-
xian1253,-,-,l,-,o,-,-
guil1241,t,-,h,w,o,-,-
loud1234,t,h,y,-,o,-,-
loud1234,-,-,l,-,a,-,-
jixi1238,-,-,l,-,o,-,-
suzh1234,-,-,l,-,o,-,-
ouji1238,-,-,l,-,a,-,-
fuzh1239,-,-,p,-,E,i,7
xiam1236,-,-,l,-,a,-,-
