language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
yuet1238,t,h,-,y,-,-,e,-,n,h,-,o,-,N
yuet1238,t,h,-,y,-,-,e,-,n,h,-,o,-,N
guan1279,t,h,-,-,-,-,i,-,n,h,-,o,-,N
guan1279,t,h,-,-,-,-,i,-,n,h,-,o,-,N
chen1267,t,h,-,y,-,-,E,-,n,s,-,a,-,N
chen1267,t,h,-,y,-,-,E,-,n,s,-,a,-,N
chan1326,t,h,-,y,-,-,e,-,k,h,-,3,-,n
chan1326,t,h,-,y,-,-,e,-,k,h,-,3,-,n
jina1245,t,h,-,y,-,-,E,-,k,h,-,u,-,N
jina1245,t,h,-,y,-,-,E,-,k,h,-,u,-,N
taiy1243,t,h,-,y,-,-,e,-,-,s,-,o,-,-
taiy1243,t,h,-,y,-,-,e,-,-,s,-,o,-,-
beij1234,t,h,-,y,-,-,E,n,k,h,-,u,-,N
beij1234,t,h,-,y,-,-,E,n,k,h,-,u,-,N
haer1234,t,h,-,y,-,-,a,n,-,S,-,a,-,N
haer1234,t,h,-,y,-,-,a,n,-,S,-,a,-,N
haer1234,t,h,-,y,-,-,a,n,-,-,-,-,-,-
rong1271,t,h,-,y,-,-,a,n,k,h,-,o,-,N
rong1271,t,h,-,y,-,-,a,n,k,h,-,o,-,N
nanj1234,t,h,-,y,-,-,e,n,k,h,-,o,-,N
nanj1234,t,h,-,y,-,-,e,n,k,h,-,o,-,N
nanc1254,t,h,-,y,-,-,E,n,k,-,-,u,-,N
nanc1254,t,h,-,y,-,-,E,n,k,-,-,u,-,N
xian1253,t,h,-,y,-,-,E,-,k,h,-,u,-,N
xian1253,t,h,-,y,-,-,E,-,k,h,-,u,-,N
guil1241,t,h,-,y,-,-,a,-,k,h,-,o,-,n
guil1241,t,h,-,y,-,-,a,-,k,h,-,o,-,n
loud1234,t,h,-,y,-,-,E,-,-,-,-,-,-,-
jixi1238,t,h,-,-,-,-,e,-,k,h,w,o,-,-
jixi1238,t,h,-,-,-,-,e,-,k,h,w,o,-,-
suzh1234,t,h,-,y,i,l,E,-,-,h,y,o,-,-
suzh1234,t,h,-,y,i,l,E,-,-,h,y,o,-,-
suzh1234,t,h,-,y,i,l,E,-,-,h,y,o,-,-
suzh1234,t,h,-,y,-,-,i,-,-,-,-,-,-,-
ouji1238,t,h,i,l,-,-,e,-,-,-,-,i,-,-
ouji1238,t,h,i,l,-,-,e,-,-,-,-,i,-,-
fuzh1239,t,h,-,y,-,-,e,-,N,n,-,e,i,N
fuzh1239,t,h,-,y,-,-,e,-,N,n,-,e,i,N
xiam1236,t,h,-,y,-,-,E,-,t,-,-,i,-,N
xiam1236,t,h,-,y,-,-,E,-,t,-,-,i,-,N
