language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yuet1238,-,s,-,-,a,-,-,-,-,k,o,-
yuet1238,-,s,-,-,a,-,-,-,-,k,o,-
guan1279,-,s,-,-,E,-,-,-,-,-,-,-
chen1267,-,s,o,l,a,u,-,-,-,-,3,-
chen1267,-,s,o,l,a,u,-,-,-,-,3,-
chen1267,-,s,o,l,a,u,-,-,-,-,3,-
chen1267,-,s,-,-,-,-,-,-,-,-,e,-
chan1326,-,s,-,-,-,-,-,-,-,-,3,-
jina1245,-,S,-,-,-,-,-,-,-,-,a,-
taiy1243,-,s,-,-,-,-,-,-,-,-,o,-
beij1234,-,S,-,-,-,-,-,-,-,-,i,-
haer1234,t,S,-,h,a,N,-,t,S,h,u,N
haer1234,t,S,-,h,a,N,-,t,S,h,u,N
haer1234,-,S,-,-,-,-,-,-,-,-,i,-
rong1271,t,S,-,h,a,N,-,t,S,h,o,N
rong1271,t,S,-,h,a,N,-,t,S,h,o,N
nanj1234,-,S,-,-,-,-,-,-,-,-,3,-
nanc1254,-,s,-,-,a,-,-,-,-,-,-,-
xian1253,t,S,-,h,o,N,p,f,-,h,3,N
xian1253,t,S,-,h,o,N,p,f,-,h,3,N
guil1241,-,s,-,-,a,-,-,-,-,-,-,-
loud1234,t,S,-,h,-,-,-,-,-,y,o,-
jixi1238,-,s,-,-,-,-,-,-,-,-,o,-
suzh1234,-,z,-,-,-,-,-,-,-,-,o,-
ouji1238,-,z,-,-,-,-,-,-,-,-,e,i
fuzh1239,-,l,-,-,a,u,-,-,l,y,e,-
fuzh1239,-,l,-,-,a,u,-,-,l,y,e,-
xiam1236,t,s,-,w,a,-,-,-,-,-,-,-
