language,x1,x2,x3,x4,x5
yuet1238,m,m,-,-,-
guan1279,-,p,-,a,t
chen1267,-,p,-,u,-
chan1326,-,p,-,u,-
jina1245,-,p,-,u,-
taiy1243,-,p,-,3,7
beij1234,-,p,-,u,-
haer1234,-,p,-,u,-
rong1271,-,p,-,u,-
nanj1234,-,p,-,u,7
nanc1254,-,p,h,3,t
xian1253,-,p,-,u,-
guil1241,-,p,-,u,-
loud1234,-,p,h,u,-
jixi1238,-,p,-,o,7
suzh1234,-,f,-,3,7
ouji1238,-,f,-,u,-
fuzh1239,-,m,-,o,-
fuzh1239,-,N,-,-,-
fuzh1239,i,N,-,-,-
xiam1236,-,b,-,o,-
