language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
yuet1238,-,s,-,-,-,u,p,h,-,-,i
yuet1238,-,s,-,-,-,u,p,h,-,-,i
guan1279,-,s,-,-,-,i,p,h,-,e,i
guan1279,-,s,-,-,-,i,p,h,-,e,i
chen1267,-,s,-,-,-,u,p,h,-,-,i
chen1267,-,s,-,-,-,u,p,h,-,-,i
chan1326,-,S,-,-,-,i,p,-,-,-,i
chan1326,-,S,-,-,-,i,p,-,-,-,i
jina1245,-,S,-,-,-,u,p,h,-,-,i
jina1245,-,S,-,-,-,u,p,h,-,-,i
taiy1243,-,s,-,-,-,u,p,h,-,-,i
taiy1243,-,s,-,-,-,u,p,h,-,-,i
beij1234,-,S,-,-,-,u,p,h,-,-,i
beij1234,-,S,-,-,-,u,p,h,-,-,i
haer1234,-,S,-,-,-,u,p,h,-,-,i
haer1234,-,S,-,-,-,u,p,h,-,-,i
rong1271,-,S,-,-,-,i,p,h,-,-,i
rong1271,-,S,-,-,-,i,p,h,-,-,i
nanj1234,-,s,-,-,-,u,p,h,-,-,i
nanj1234,-,s,-,-,-,u,p,h,-,-,i
nanc1254,-,s,-,-,-,u,p,h,-,-,i
nanc1254,-,s,-,-,-,u,p,h,-,-,i
xian1253,-,f,-,-,-,u,p,h,-,-,i
xian1253,-,f,-,-,-,u,p,h,-,-,i
guil1241,-,S,-,-,-,i,p,-,-,-,i
guil1241,-,S,-,-,-,i,p,-,-,-,i
loud1234,-,Z,-,-,-,i,b,-,-,-,i
loud1234,-,Z,-,-,-,i,b,-,-,-,i
fuzh1239,t,s,h,y,e,u,p,h,w,o,i
fuzh1239,t,s,h,y,e,u,p,h,w,o,i
xiam1236,t,s,h,y,-,u,p,h,-,-,e
xiam1236,t,s,h,y,-,u,p,h,-,-,e
