language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
yuet1238,-,-,k,-,-,-,i,t,e,n,N,-,-,i,n,-,-
yuet1238,-,-,k,-,-,-,i,t,e,n,N,-,-,i,n,-,-
yuet1238,-,-,k,-,-,-,i,t,e,n,N,-,-,i,n,-,-
guan1279,-,-,k,-,h,e,i,t,e,-,-,-,-,i,-,-,-
guan1279,-,-,k,-,h,e,i,t,e,-,-,-,-,i,-,-,-
chen1267,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
chen1267,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
chan1326,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
chan1326,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
jina1245,-,-,t,-,h,-,-,-,a,-,m,-,-,e,-,-,-
jina1245,-,-,t,-,h,-,-,-,a,-,m,-,-,e,-,-,-
taiy1243,-,-,t,-,h,-,-,-,a,-,m,-,-,3,N,-,-
taiy1243,-,-,t,-,h,-,-,-,a,-,m,-,-,3,N,-,-
beij1234,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
beij1234,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
haer1234,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
haer1234,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
rong1271,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
rong1271,-,-,t,-,h,-,-,-,a,-,m,-,-,3,n,-,-
nanj1234,-,-,t,-,h,-,-,-,o,-,m,-,-,3,n,-,-
nanj1234,-,-,t,-,h,-,-,-,o,-,m,-,-,3,n,-,-
nanc1254,-,-,t,-,S,-,y,-,e,-,m,-,-,3,n,-,-
nanc1254,-,-,t,-,S,-,y,-,e,-,m,-,-,3,n,-,-
xian1253,-,-,t,-,h,-,-,-,o,-,t,-,-,i,-,-,-
xian1253,-,-,t,-,h,-,-,-,o,-,t,-,-,i,-,-,-
guil1241,-,-,t,-,h,-,-,-,a,-,t,i,k,o,-,-,-
guil1241,-,-,t,-,h,-,-,-,a,-,t,i,k,o,-,-,-
guil1241,-,-,t,-,h,-,-,-,a,-,t,i,k,o,-,-,-
loud1234,-,-,t,-,h,-,-,-,-,-,-,-,-,o,n,-,a
loud1234,-,-,t,-,h,-,-,-,-,-,-,-,-,o,n,-,a
jixi1238,-,-,k,i,y,-,-,-,o,-,-,-,-,-,-,-,-
jixi1238,-,-,k,i,y,-,-,-,o,-,-,-,-,-,-,-,-
suzh1234,l,i,t,-,-,-,-,-,o,-,-,-,-,-,7,-,-
suzh1234,l,i,t,-,-,-,-,-,o,-,-,-,-,-,7,-,-
ouji1238,g,-,-,-,-,-,-,-,e,-,-,-,-,i,l,y,E
ouji1238,g,-,-,-,-,-,-,-,e,-,-,-,-,i,l,y,E
fuzh1239,-,i,k,o,7,-,-,n,e,-,-,-,-,i,N,-,-
fuzh1239,-,i,k,o,7,-,-,n,e,-,-,-,-,i,N,-,-
fuzh1239,-,i,k,o,7,-,-,n,e,-,-,-,-,i,N,-,-
fuzh1239,-,i,-,-,-,-,-,n,e,-,-,-,-,i,N,-,-
fuzh1239,-,i,-,-,-,-,-,n,e,-,-,-,-,i,N,-,-
xiam1236,-,i,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-
