language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
yuet1238,-,s,-,e,n,-,-,-,n,e
yuet1238,-,s,-,e,n,-,-,-,n,e
guan1279,-,s,-,E,N,s,-,E,N,-
guan1279,-,s,-,E,N,s,-,E,N,-
chen1267,-,S,-,i,n,S,y,3,-,-
chen1267,-,S,-,i,n,S,y,3,-,-
chen1267,-,S,-,i,n,S,y,3,-,-
chen1267,-,S,-,i,n,S,y,3,-,-
chan1326,-,S,-,i,n,S,-,i,n,-
chan1326,-,S,-,i,n,S,-,i,n,-
jina1245,-,S,-,i,N,S,-,i,N,-
jina1245,-,S,-,i,N,S,-,i,N,-
taiy1243,-,S,-,i,N,S,-,i,N,-
taiy1243,-,S,-,i,N,S,-,i,N,-
beij1234,-,S,-,i,N,S,-,i,N,-
beij1234,-,S,-,i,N,S,-,i,N,-
haer1234,-,S,-,i,N,S,y,3,-,-
haer1234,-,S,-,i,N,S,y,3,-,-
rong1271,-,s,-,i,N,s,-,i,N,-
rong1271,-,s,-,i,N,s,-,i,N,-
nanj1234,-,S,-,i,n,S,-,i,n,-
nanj1234,-,S,-,i,n,S,-,i,n,-
xian1253,-,S,-,i,N,S,-,i,N,-
xian1253,-,S,-,i,N,S,-,i,N,-
guil1241,-,s,e,i,t,s,-,e,-,-
guil1241,-,s,e,i,t,s,-,e,-,-
jixi1238,-,S,-,y,o,S,-,y,o,-
jixi1238,-,S,-,y,o,S,-,y,o,-
suzh1234,-,s,-,i,n,-,-,-,-,-
ouji1238,-,s,-,e,N,-,-,-,-,-
fuzh1239,-,s,-,-,-,-,-,i,N,-
xiam1236,t,s,-,-,-,h,y,E,-,-
