language,x1,x2,x3,x4,x5,x6,x7,x8
yuet1238,-,-,p,-,u,n,-,-
guan1279,-,-,p,-,a,n,-,-
chen1267,k,-,w,-,a,-,-,-
chen1267,-,-,p,-,3,n,-,-
chan1326,-,-,p,-,3,n,-,-
chan1326,-,-,-,-,-,N,a,i
jina1245,-,-,t,-,E,-,-,-
taiy1243,-,-,p,-,3,N,-,-
taiy1243,-,-,t,-,a,i,-,-
beij1234,-,-,t,-,E,-,-,-
haer1234,-,-,p,-,3,n,-,-
rong1271,-,-,p,y,a,u,-,-
nanj1234,-,-,p,-,3,n,-,-
nanj1234,-,-,t,-,E,-,-,-
nanc1254,m,u,7,-,-,-,-,-
nanc1254,-,-,t,-,a,i,-,-
xian1253,-,-,t,-,E,-,-,-
guil1241,-,-,t,-,a,i,-,-
loud1234,-,-,N,-,e,-,-,-
jixi1238,-,-,p,h,o,-,-,-
suzh1234,-,-,-,-,-,N,-,e
ouji1238,-,-,b,-,a,N,-,-
ouji1238,-,-,-,-,-,N,-,e
fuzh1239,-,-,k,h,i,-,-,-
fuzh1239,-,-,t,s,u,-,-,-
xiam1236,-,-,k,h,a,m,-,-
