language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
yuet1238,-,i,t,-,-,-,-,k,-,a,p,-,-
yuet1238,-,i,t,-,-,-,-,k,-,a,p,-,-
guan1279,-,-,t,s,-,-,-,h,-,i,-,-,-
nanc1254,y,E,t,-,-,-,-,k,w,a,N,-,-
nanc1254,y,E,t,-,-,-,-,k,w,a,N,-,-
guil1241,-,-,t,S,-,i,-,k,w,a,t,s,e
guil1241,-,-,t,S,-,i,-,k,w,a,t,s,e
guil1241,-,-,t,S,-,i,-,k,w,a,t,s,e
loud1234,-,-,-,y,-,e,-,k,-,a,-,-,-
loud1234,-,-,-,y,-,e,-,k,-,a,-,-,-
jixi1238,y,o,7,s,-,-,-,-,-,3,-,-,-
jixi1238,y,o,7,s,-,-,-,-,-,3,-,-,-
suzh1234,-,-,t,S,-,i,-,k,-,a,7,-,-
suzh1234,-,-,t,S,-,i,-,k,-,a,7,-,-
ouji1238,-,-,-,y,a,i,p,h,w,o,-,-,-
ouji1238,-,-,-,y,a,i,p,h,w,o,-,-,-
fuzh1239,-,-,-,s,-,i,-,7,-,-,-,-,-
xiam1236,-,-,-,s,-,i,-,t,l,a,-,-,-
xiam1236,-,-,-,s,-,i,-,t,l,a,-,-,-
