language,x1,x2,x3,x4
yuet1238,l,y,-,u
guan1279,l,a,-,u
chen1267,l,y,3,u
chan1326,l,y,3,u
jina1245,l,y,o,u
taiy1243,l,y,3,u
beij1234,l,y,o,u
haer1234,l,y,o,u
rong1271,l,y,o,u
nanj1234,5,y,3,u
nanj1234,t,h,-,o
nanc1254,l,y,-,u
xian1253,l,y,o,u
guil1241,l,y,o,u
loud1234,l,y,o,-
jixi1238,n,-,-,i
suzh1234,t,h,o,-
ouji1238,l,-,o,u
fuzh1239,l,-,a,u
xiam1236,l,-,a,u
