language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
yuet1238,-,-,y,-,-,-,-,u,p,-,-,h,y,-,-,e,-,n
yuet1238,-,-,y,-,-,-,-,u,p,-,-,h,y,-,-,e,-,n
guan1279,-,-,y,-,-,-,a,u,p,-,-,-,-,-,-,i,-,n
guan1279,-,-,y,-,-,-,a,u,p,-,-,-,-,-,-,i,-,n
chen1267,-,-,y,3,u,s,3,u,p,-,-,-,y,-,-,3,-,n
chen1267,-,-,y,3,u,s,3,u,p,-,-,-,y,-,-,3,-,n
chen1267,-,-,y,3,u,s,3,u,p,-,-,-,y,-,-,3,-,n
chen1267,-,-,y,-,-,-,o,u,-,-,-,-,s,-,-,3,-,u
chen1267,-,-,y,-,-,-,o,u,-,-,-,-,s,-,-,3,-,u
chan1326,-,-,y,-,-,-,3,u,p,-,-,-,y,-,-,e,-,-
chan1326,-,-,y,-,-,-,3,u,p,-,-,-,y,-,-,e,-,-
jina1245,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,-
jina1245,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,-
taiy1243,-,-,y,-,-,-,3,u,p,y,e,p,y,-,-,e,-,-
taiy1243,-,-,y,-,-,-,3,u,p,y,e,p,y,-,-,e,-,-
beij1234,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,n
beij1234,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,n
haer1234,-,-,y,-,-,-,o,u,p,-,-,-,y,a,l,a,-,-
haer1234,-,-,y,-,-,-,o,u,p,-,-,-,y,a,l,a,-,-
haer1234,-,-,y,-,-,-,o,u,p,-,-,-,y,a,l,a,-,-
haer1234,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,a,-,-
haer1234,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,a,-,-
rong1271,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,-
rong1271,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,3,-,-
nanj1234,-,-,y,-,-,-,3,u,p,-,-,-,y,-,-,e,-,n
nanj1234,-,-,y,-,-,-,3,u,p,-,-,-,y,-,-,e,-,n
nanc1254,-,-,y,-,-,-,-,u,p,-,-,-,y,-,-,E,-,n
nanc1254,-,-,y,-,-,-,-,u,p,-,-,-,y,-,-,E,-,n
xian1253,-,-,y,-,-,-,o,u,-,-,-,-,N,-,-,E,-,-
xian1253,-,-,y,-,-,-,o,u,-,-,-,-,N,-,-,E,-,-
guil1241,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,a,-,-
guil1241,-,-,y,-,-,-,o,u,p,-,-,-,y,-,-,a,-,-
loud1234,-,-,y,-,-,-,o,-,p,-,-,-,y,-,-,E,-,-
loud1234,-,-,y,-,-,-,o,-,p,-,-,-,y,-,-,E,-,-
jixi1238,-,-,y,-,-,-,3,-,p,-,-,-,-,-,-,e,-,-
jixi1238,-,-,y,-,-,-,3,-,p,-,-,-,-,-,-,e,-,-
suzh1234,h,-,y,-,-,-,-,i,m,-,-,-,y,-,-,i,-,-
suzh1234,h,-,y,-,-,-,-,i,m,-,-,-,y,-,-,i,-,-
ouji1238,-,-,y,-,-,-,a,u,m,-,-,-,a,-,-,i,-,-
ouji1238,-,-,y,-,-,-,a,u,m,-,-,-,a,-,-,i,-,-
fuzh1239,t,s,y,-,-,-,a,N,m,-,-,-,-,-,-,E,i,N
fuzh1239,t,s,y,-,-,-,a,N,m,-,-,-,-,-,-,E,i,N
fuzh1239,t,-,w,-,-,-,a,i,b,-,-,-,-,-,-,E,i,N
fuzh1239,t,-,w,-,-,-,a,i,b,-,-,-,-,-,-,E,i,N
xiam1236,-,-,y,-,-,-,-,u,p,-,-,-,y,-,-,a,-,n
xiam1236,-,-,y,-,-,-,-,u,p,-,-,-,y,-,-,a,-,n
