language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yuet1238,t,s,-,h,-,a,-,k,h,o,i,-
yuet1238,t,s,-,h,-,a,-,k,h,o,i,-
guan1279,-,s,i,l,-,-,-,-,-,-,i,t
guan1279,-,s,i,l,-,-,-,-,-,-,i,t
chan1326,t,S,-,-,-,-,-,h,-,-,3,-
chan1326,-,s,-,-,-,-,-,-,-,-,i,-
nanc1254,t,s,-,-,-,e,-,-,-,-,i,-
nanc1254,-,s,-,-,-,i,-,l,y,-,E,t
nanc1254,-,s,-,-,-,i,-,l,y,-,E,t
guil1241,t,s,-,h,-,a,p,h,w,-,o,-
guil1241,t,s,-,h,-,a,p,h,w,-,o,-
loud1234,t,h,-,y,-,o,-,-,b,-,u,-
loud1234,t,h,-,y,-,o,-,-,b,-,u,-
jixi1238,t,S,-,h,y,o,-,k,h,-,a,-
jixi1238,t,S,-,h,y,o,-,k,h,-,a,-
jixi1238,t,S,-,h,y,o,-,-,-,-,-,-
suzh1234,h,-,-,-,-,-,-,-,-,-,3,n
ouji1238,d,-,-,-,-,-,-,-,-,-,o,-
fuzh1239,t,h,-,y,-,e,-,l,y,-,e,7
fuzh1239,t,h,-,y,-,e,-,l,y,-,e,7
xiam1236,t,h,-,y,-,a,7,l,-,-,i,-
xiam1236,t,h,-,y,-,a,7,l,-,-,i,-
