language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
yuet1238,t,h,-,o,N,-,-,-,-,-,-,-,-
yuet1238,-,m,-,i,n,-,-,-,-,-,-,-,-
guan1279,t,h,-,o,N,-,-,-,-,-,-,-,-
chen1267,t,h,-,a,N,t,a,u,t,S,h,i,-
chen1267,t,h,-,a,N,t,a,u,t,S,h,i,-
chen1267,t,h,-,a,N,t,a,u,t,S,h,i,-
chen1267,s,w,-,e,-,-,-,i,t,S,h,i,-
chen1267,s,w,-,e,-,-,-,i,t,S,h,i,-
chen1267,s,w,-,e,-,-,-,i,t,-,-,a,u
chen1267,s,w,-,e,-,-,-,i,t,-,-,a,u
chan1326,S,y,-,e,i,-,-,-,-,-,-,-,-
chan1326,t,h,-,a,n,-,-,-,-,-,-,-,-
jina1245,t,h,-,o,N,-,-,-,-,-,-,-,-
taiy1243,t,h,-,o,-,-,-,-,-,-,-,-,-
beij1234,t,h,-,o,N,-,-,-,-,-,-,-,-
haer1234,t,h,-,a,N,-,-,-,-,-,-,-,-
rong1271,t,h,-,a,N,-,-,-,-,-,-,-,-
nanj1234,s,w,-,e,i,-,-,-,-,-,-,-,-
nanj1234,t,h,-,o,-,-,-,-,-,-,-,-,-
nanc1254,t,h,-,o,N,-,-,-,-,-,-,-,-
xian1253,-,f,-,e,i,-,-,-,-,-,-,-,-
guil1241,t,h,-,o,N,-,-,-,-,-,-,-,-
loud1234,k,h,-,u,n,-,-,-,-,-,-,-,-
jixi1238,t,h,-,o,-,-,-,-,-,-,-,-,-
jixi1238,k,h,w,o,-,-,-,-,-,-,-,-,-
suzh1234,t,h,-,o,-,-,-,-,-,-,-,-,-
ouji1238,-,f,-,a,-,-,-,-,-,-,-,-,-
fuzh1239,t,-,-,o,-,-,-,-,-,-,-,-,-
xiam1236,t,-,-,o,-,-,-,-,-,-,-,-,-
