language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
yuet1238,t,h,-,-,-,-,-,-,-,-,w,-,-,i,-
guan1279,t,h,-,-,-,-,-,-,-,-,e,-,-,i,-
chen1267,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
chan1326,t,h,-,-,-,-,-,-,-,-,e,-,-,i,-
jina1245,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
taiy1243,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
beij1234,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
haer1234,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
rong1271,t,h,-,-,-,-,-,-,-,-,e,-,-,i,-
nanj1234,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
nanc1254,t,h,-,w,-,-,-,-,-,-,-,-,-,i,-
xian1253,t,h,-,w,-,-,-,-,-,-,e,-,-,i,-
guil1241,t,S,-,y,o,u,t,u,t,s,e,-,-,-,-
guil1241,t,S,-,y,o,u,t,u,t,s,e,-,-,-,-
guil1241,t,S,-,y,o,u,t,u,t,s,e,-,-,-,-
loud1234,t,h,-,w,-,-,-,-,-,-,e,-,-,-,-
jixi1238,t,h,-,-,-,-,-,-,-,-,a,-,-,-,-
suzh1234,-,p,-,h,-,-,-,-,-,-,o,-,-,-,-
ouji1238,t,S,-,y,-,-,-,-,-,-,a,t,S,y,a
ouji1238,t,S,-,y,-,-,-,-,-,-,a,t,S,y,a
fuzh1239,k,h,a,l,-,-,-,-,-,-,e,-,-,i,-
fuzh1239,k,h,a,l,-,-,-,-,-,-,e,-,-,i,-
xiam1236,k,h,a,k,-,-,-,-,-,-,-,-,-,u,t
xiam1236,k,h,a,k,-,-,-,-,-,-,-,-,-,u,t
