language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
yuet1238,-,s,-,a,k,t,-,-,-,h,e,u
yuet1238,-,s,-,a,k,t,-,-,-,h,e,u
guan1279,-,s,-,E,k,t,-,-,-,h,a,u
guan1279,-,s,-,E,k,t,-,-,-,h,a,u
jina1245,-,S,-,i,-,t,-,-,-,h,o,u
jina1245,-,S,-,i,-,t,-,-,-,h,o,u
taiy1243,-,s,-,3,7,t,-,-,-,h,3,u
taiy1243,-,s,-,3,7,t,-,-,-,h,3,u
nanc1254,-,s,-,a,7,t,-,-,-,h,E,u
nanc1254,-,s,-,a,7,t,-,-,-,h,E,u
guil1241,-,s,-,e,i,t,-,-,-,-,a,i
guil1241,-,s,-,e,i,t,-,-,-,-,a,i
loud1234,-,S,y,o,-,d,y,o,k,w,a,-
loud1234,-,S,y,o,-,d,y,o,k,w,a,-
loud1234,-,S,y,o,-,d,y,o,k,w,a,-
jixi1238,-,S,y,e,7,t,-,-,-,h,-,i
jixi1238,-,S,y,e,7,t,-,-,-,h,-,i
suzh1234,-,z,-,o,7,d,-,-,-,-,-,i
suzh1234,-,z,-,o,7,d,-,-,-,-,-,i
fuzh1239,-,s,w,o,7,-,-,-,-,l,a,u
fuzh1239,-,s,w,o,7,-,-,-,-,l,a,u
xiam1236,t,s,y,o,7,t,-,-,-,h,a,u
xiam1236,t,s,y,o,7,t,-,-,-,h,a,u
