language,x1,x2,x3
yuet1238,l,a,u
guan1279,l,o,u
chen1267,l,a,u
chan1326,l,a,u
jina1245,l,-,o
taiy1243,l,a,u
beij1234,l,o,u
haer1234,l,a,u
rong1271,l,a,u
nanj1234,l,-,o
nanc1254,l,a,u
xian1253,l,o,u
guil1241,l,o,u
loud1234,l,-,o
jixi1238,n,-,o
suzh1234,l,E,-
ouji1238,l,3,-
fuzh1239,l,-,o
fuzh1239,l,a,u
xiam1236,l,a,u
